 JENDL/PD-2016.1  Pd-104                                             1 0  0
 5.120000+6 1.211888-8 1.43079-25-9.56542-25 9.03199-26-2.72017-244631 6  5
 5.226667+6 6.603835-9-3.43151-25 6.51550-26-1.40861-25 4.39796-254631 6  5
 5.333333+6 1.128844-8-2.23942-24-1.44787-24 2.26221-25 1.08590-244631 6  5
 5.440000+6 1.425443-8-2.57601-25-8.43825-25-5.99504-25-7.73507-254631 6  5
 5.546667+6 9.842499-9-1.95257-24-1.26241-24 1.97245-25 9.46807-254631 6  5
 5.653333+6 7.22573-15-4.80136-31-7.84198-31 3.74959-31 1.22977-304631 6  5
 5.760000+6 8.681653-9-1.00470-24 2.56966-25 1.34500-25-1.28483-254631 6  5
 5.866667+6 5.719268-9 9.37030-26 1.69283-25 1.67232-25 5.78384-254631 6  5
 5.973333+6 5.267736-9 2.27388-25-6.23673-25-1.96746-26-3.24830-254631 6  5
 0.000000+0 1.800000+7          0          4        414         694631 6  5
 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+0 0.000000+04631 6  5
 3.000000+4 3.528435-7 1.28715-24 3.48124-24-1.23853-24 1.13140-234631 6  5
 1.200000+5 4.055118-7 6.78203-10 2.05487-11 4.45669-13 7.96944-154631 6  5
 2.400000+5 5.215063-7 1.130781-9 3.47069-11 7.60896-13 1.28505-144631 6  5
 3.600000+5 4.265649-7 1.371215-9 4.26236-11 9.45997-13 1.69910-144631 6  5
 4.800000+5 4.307181-7 1.508444-9 4.74843-11 1.06866-12 1.82311-144631 6  5
 6.000000+5 4.186315-7 1.600272-9 5.10037-11 1.16100-12 2.01554-144631 6  5
 7.200000+5 4.006822-7 1.674668-9 5.40375-11 1.24557-12 2.11688-144631 6  5
 8.400000+5 3.812298-7 1.744675-9 5.69852-11 1.33007-12 2.39003-144631 6  5
 9.600000+5 3.619254-7 1.815545-9 6.00206-11 1.41662-12 2.56155-144631 6  5
 1.080000+6 3.432076-7 1.888289-9 6.31719-11 1.51061-12 2.88160-144631 6  5
 1.200000+6 3.250220-7 1.961615-9 6.64037-11 1.60629-12 3.07151-144631 6  5
 1.320000+6 3.071741-7 2.033167-9 6.96384-11 1.70417-12 3.11954-144631 6  5
 1.440000+6 2.895013-7 2.100386-9 7.27737-11 1.80055-12 3.44830-144631 6  5
 1.560000+6 2.719405-7 2.161056-9 7.57363-11 1.89761-12 3.78446-144631 6  5
 1.680000+6 2.545326-7 2.213614-9 7.84635-11 1.98619-12 3.85984-144631 6  5
 1.800000+6 2.373936-7 2.257207-9 8.09128-11 2.07392-12 4.15032-144631 6  5
 1.920000+6 2.206778-7 2.291662-9 8.30664-11 2.15231-12 4.34789-144631 6  5
 2.040000+6 2.045444-7 2.317326-9 8.49257-11 2.22481-12 4.69859-144631 6  5
